ms,diff
2777,4
2778,3
2779,3
2780,3
2780,4
2781,4
2782,4
2783,4
2784,4
2785,4
2786,4
2787,5
2788,5
2789,5
2790,5
2791,5
2791,5
2792,5
2793,5
2794,5
2795,5
2796,6
2797,6
2798,6
2799,7
2800,7
2801,7
2802,7
2802,7
2803,7
2804,8
2805,8
2806,8
2807,8
2808,9
2809,9
2810,9
2811,10
2812,10
2813,11
2814,11
2816,12
2817,12
2818,12
2819,12
2820,14
2821,14
2822,15
2822,15
2823,16
2824,16
2825,16
2826,18
2827,19
2828,19
2829,20
2830,20
2831,21
2832,22
2833,22
2834,22
2835,22
2836,22
2837,22
2838,22
2839,22
2840,22
2841,22
2842,22
2843,23
2844,24
2845,24
2846,25
2847,25
2848,25
2849,26
2850,26
2851,25
2852,25
2853,25
2854,25
2855,25
2856,26
2857,26
2859,27
2860,28
2861,28
2862,28
2862,28
2863,28
2864,29
2865,30
2866,30
2867,31
2868,31
2869,32
2870,32
2871,32
2872,33
2873,34
2874,35
2875,35
2876,35
2877,35
2878,34
2879,35
2880,34
2881,34
2882,34
2883,33
2884,33
2885,33
2886,33
2887,33
2888,34
2889,33
2890,32
2891,32
2892,32
2893,30
2894,30
2895,29
2896,28
2897,27
2898,26
2899,25
2900,24
2902,24
2902,23
2903,22
2904,22
2905,22
2906,21
2907,21
2908,21
2909,20
2910,20
2911,20
2912,19
2913,19
2914,19
2915,19
2916,18
2917,18
2918,18
2919,18
2920,18
2921,18
2922,18
2923,18
2924,18
2925,17
2926,17
2927,16
2928,16
2929,15
2930,15
2931,15
2932,15
2933,14
2934,14
2935,14
2936,13
2937,12
2938,13
2939,12
2940,12
2941,12
2941,11
2942,11
2944,11
2945,11
2946,11
2947,12
2948,12
2949,12
2950,11
2951,11
2952,10
2953,10
2954,10
2955,10
2956,10
2957,9
2958,9
2959,9
2960,8
2961,9
2962,8
2963,8
2964,8
2964,8
2965,8
2966,7
2967,7
2968,6
2969,6
2970,6
2971,6
2972,6
2973,6
2974,6
2975,6
2976,6
2976,5
2977,5
2978,5
2979,5
2980,5
2981,5
2982,5
2983,4
2984,5
2985,5
2987,4
2988,4
2988,4
2989,4
2990,4
2991,4
2992,5
2993,5
2994,4
2995,4
2996,5
2997,4
2998,4
2999,4
2999,4
3000,4
3001,4
3002,4
3003,4
3004,4
3005,4
3006,4
3007,4
3008,4
3009,4
3010,4
3010,4
3011,4
3012,4
3013,4
3014,4
3015,4
3016,4
3017,4
3018,4
3019,4
3020,4
3021,4
3022,4
3022,4
3023,4
3024,4
3025,4
3026,4
3027,4
3028,4
3030,4
3031,4
3032,4
3033,4
3034,4
3034,4
3035,5
3036,4
3037,4
3038,4
3039,4
3040,4
3041,5
3042,5
3043,4
3044,5
3045,5
3046,4
3046,5
3047,5
3048,5
3049,4
3050,4
3051,4
3052,5
3053,5
3054,5
3055,4
3056,5
3057,5
3057,5
3058,5
3059,5
3060,5
3061,5
3062,5
3063,5
3064,5
3065,4
3066,5
3067,5
3068,5
3068,4
3069,5
3070,5
3072,5
3073,4
3074,4
3075,4
3076,5
3077,4
3078,5
3079,5
3080,4
3080,4
3081,5
3082,4
3083,4
3084,5
3085,5
3086,4
3087,5
3088,4
3089,4
3090,5
3091,5
3092,5
3092,4
3093,4
3094,4
3095,4
3096,4
3097,4
3098,4
3099,5
3100,4
3101,4
3102,4
3103,4
3103,4
3104,4
3105,4
3106,4
3107,4
3108,4
3109,4
3110,4
3111,4
3112,3
3113,4
3115,4
3116,4
3116,3
3117,4
3118,4
3119,3
3120,4
3121,4
3122,4
3123,4
3124,4
3125,4
3126,3
3127,3
3128,3
3128,3
3129,4
3130,4
3131,3
3132,3
3133,3
3134,3
3135,3
3136,3
3137,3
3138,3
3139,3
3140,3
3140,3
3141,3
3142,3
3143,3
3144,3
3145,2
3146,3
3147,3
3148,3
3149,3
3150,3
3151,3
3151,3
3152,3
3153,3
3154,3
3155,3
3156,3
3158,3
3159,3
3160,4
3161,3
3162,3
3163,3
3164,3
3164,3
3165,3
3166,3
3167,2
3168,3
3169,3
3170,3
3171,3
3172,3
3173,3
3174,3
3175,2
3176,2
3176,3
3177,3
3178,3
3179,3
3180,3
3181,3
3182,4
3183,4
3184,4
3185,3
3186,4
3187,4
3188,4
3188,4
3189,4
3190,4
3191,5
3192,5
3193,5
3194,5
3195,5
3196,6
3197,6
3198,7
3200,7
3201,8
3201,8
3202,9
3203,10
3204,10
3205,10
3206,11
3207,11
3208,11
3209,12
3210,12
3211,12
3212,12
3213,12
3214,12
3215,12
3216,12
3217,13
3218,13
3219,12
3220,13
3221,13
3222,13
3223,13
3224,13
3225,13
3226,14
3227,14
3228,14
3229,14
3230,14
3231,15
3232,15
3233,15
3233,16
3234,16
3235,16
3236,16
3237,17
3238,17
3239,17
3240,18
3241,18
3243,19
3244,19
3245,20
3246,21
3247,21
3248,22
3249,22
3250,23
3251,23
3252,24
3253,25
3254,25
3255,26
3256,26
3257,26
3258,26
3259,27
3260,27
3261,28
3262,28
3263,27
3264,27
3265,27
3266,26
3267,26
3268,26
3269,26
3270,26
3271,26
3272,25
3273,25
3273,25
3274,25
3275,24
3276,24
3277,24
3278,24
3279,24
3280,24
3281,23
3282,23
3283,23
3284,23
3286,23
3287,22
3288,22
3289,21
3290,21
3291,21
3292,20
3293,20
3294,20
3295,20
3296,19
3297,19
3298,19
3299,19
3300,18
3301,18
3302,18
3303,17
3304,18
3305,17
3306,17
3307,17
3308,17
3309,16
3310,17
3311,16
3312,16
3313,16
3313,16
3314,16
3315,15
3316,15
3317,15
3318,14
3319,14
3320,14
3321,14
3322,13
3323,13
3324,12
3325,13
3326,13
3328,12
3329,12
3330,12
3331,11
3332,12
3333,11
3334,11
3335,11
3336,11
3337,10
3338,10
3339,10
3340,10
3341,9
3342,9
3343,9
3344,9
3345,9
3345,9
3346,9
3347,8
3348,8
3349,8
3350,8
3351,8
3352,8
3353,8
3354,8
3355,8
3356,8
3356,8
3357,7
3358,7
3359,7
3360,7
3361,7
3362,8
3363,7
3364,7
3365,7
3366,7
3367,6
3367,6
3368,7
3369,7
3371,6
3372,7
3373,7
3374,6
3375,6
3376,6
3377,6
3378,6
3379,6
3379,6
3380,6
3381,6
3382,5
3383,6
3384,5
3385,5
3386,5
3387,6
3388,5
3389,5
3390,5
3391,5
3391,5
3392,5
3393,5
3394,5
3395,5
3396,5
3397,4
3398,4
3399,4
3400,5
3401,4
3402,4
3402,4
3403,4
3404,4
3405,4
3406,4
3407,4
3408,4
3409,4
3410,4
3411,4
3412,4
3414,4
3414,4
3415,4
3416,4
3417,3
3418,3
3419,3
3420,3
3421,4
3422,3
3423,3
3424,3
3425,3
3425,3
3426,3
3427,3
3428,2
3429,3
3430,3
3431,3
3432,2
3433,2
3434,3
3435,3
3436,2
3436,2
3437,2
3438,3
3439,2
3440,2
3441,2
3442,2
3443,2
3444,2
3445,2
3446,2
3447,2
3447,2
3448,2
3449,2
3450,2
3451,2
3452,2
3453,2
3454,2
3456,3
3457,2
3458,2
3459,2
3460,2
3460,2
3461,2
3462,2
3463,2
3464,2
3465,2
3466,2
3467,2
3468,2
3469,2
3470,2
3471,2
3471,2
3472,2
3473,2
3474,2
3475,2
3476,2
3477,2
3478,2
3479,2
3480,2
3481,2
3482,2
3483,2
3483,1
3484,2
3485,2
3486,1
3487,2
3488,2
3489,2
3490,2
3491,2
3492,2
3493,2
3494,2
3494,2
3495,2
3496,2
3497,1
3499,2
3500,2
3501,1
3502,2
3503,2
3504,2
3505,2
3506,1
3506,1
3507,2
3508,1
3509,2
3510,1
3511,2
3512,1
3513,2
3514,2
3515,2
3516,2
3517,2
3518,2
3518,2
3519,2
3520,2
3521,2
3522,2
3523,2
3524,1
3525,2
3526,1
3527,2
3528,2
3529,2
3529,2
3530,1
3531,1
3532,1
3533,2
3534,1
3535,2
3536,2
3537,2
3538,1
3539,2
3540,2
3542,2
3542,1
3543,1
3544,2
3545,1
3546,2
3547,2
3548,1
3549,1
3550,2
3551,1
3552,1
3553,1
3553,1
3554,2
3555,1
3556,1
3557,1
3558,1
3559,2
3560,2
3561,2
3562,1
3563,2
3564,2
3564,2
3565,2
3566,2
3567,1
3568,2
3569,1
3570,1
3571,2
3572,2
3573,2
3574,1
3575,2
3575,1
3576,1
3577,1
3578,1
3579,2
3580,1
3581,1
3582,1
3584,1
3585,2
3586,2
3587,2
3587,1
3588,2
3589,1
3590,1
3591,1
3592,1
3593,1
3594,1
3595,2
3596,1
3597,1
3598,2
3599,1
3599,1
3600,2
3601,2
3602,1
3603,1
3604,1
3605,1
3606,2
3607,2
3608,2
3609,2
3610,1
3610,1
3611,1
3612,1
3613,1
3614,1
3615,1
3616,1
3617,1
3618,1
3619,2
3620,1
3621,2
3621,1
3622,2
3623,1
3624,1
3625,1
3627,1
3628,1
3629,1
3630,1
3631,1
3632,1
3633,2
3634,1
3634,1
3635,2
3636,1
3637,1
3638,1
3639,1
3640,1
3641,1
3642,1
3643,1
3644,1
3645,1
3645,1
3646,1
3647,1
3648,1
3649,1
3650,1
3651,1
3652,2
3653,2
3654,1
3655,1
3656,1
3656,1
3657,1
3658,2
3659,1
3660,1
3661,1
3662,1
3663,2
3664,1
3665,2
3666,2
3667,1
3667,2
3668,1
3670,1
3671,2
3672,1
3673,1
3674,1
3675,1
3676,2
3677,1
3678,1
3679,1
3680,1
3680,1
3681,1
3682,1
3683,1
3684,1
3685,1
3686,1
3687,2
3688,1
3689,1
3690,1
3691,1
3691,1
3692,1
3693,1
3694,0
3695,1
3696,1
3697,1
3698,1
3699,1
3700,1
3701,1
3702,1
3702,1
3703,1
3704,1
3705,1
3706,1
3707,1
3708,1
3709,1
3710,1
3712,1
3713,1
3714,1
3714,1
3715,1
3716,1
3717,1
3718,1
3719,1
3720,1
3721,1
3722,1
3723,1
3724,1
3725,1
3726,1
3726,1
3727,1
3728,1
3729,1
3730,1
3731,1
3732,2
3733,1
3734,1
3735,1
3736,1
3737,1
3737,1
3738,1
3739,1
3740,1
3741,1
3742,1
3743,1
3744,1
3745,1
3746,1
3747,1
3748,2
3749,1
3749,1
3750,1
3751,1
3752,1
3753,1
3755,1
3756,1
3757,1
3758,1
3759,2
3760,1
3761,1
3762,1
3762,1
3763,1
3764,1
3765,1
3766,1
3767,1
3768,1
3769,1
3770,1
3771,1
3772,1
3773,1
3773,2
3774,1
3775,1
3776,1
3777,2
3778,1
3779,2
3780,1
3781,1
3782,1
3783,1
3784,2
3784,1
3785,1
3786,1
3787,1
3788,1
3789,1
3790,1
3791,1
3792,1
3793,1
3794,1
3795,1
3796,1
3796,1
3798,1
3799,1
3800,1
3801,1
3802,1
3803,1
3804,1
3805,1
3806,2
3807,1
3808,1
3809,1
3809,1
3810,1
3811,1
3812,1
3813,1
3814,2
3815,1
3816,1
3817,1
3818,1
3819,1
3820,1
3820,1
3821,1
3822,1
3823,1
3824,1
3825,1
3826,1
3827,1
3828,1
3829,1
3830,1
3831,1
3832,1
3832,1
3833,2
3834,2
3835,1
3836,1
3837,1
3838,1
3840,1
3841,1
3842,2
3843,1
3844,1
3844,2
3845,1
3846,1
3847,1
3848,1
3849,1
3850,2
3851,1
3852,1
3853,2
3854,1
3855,2
3855,2
3856,1
3857,1
3858,2
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,2
3867,1
3868,1
3869,1
3870,1
3871,1
3872,1
3873,1
3874,1
3875,1
3876,1
3877,2
3878,1
3878,1
3879,1
3880,1
3881,1
3883,1
3884,1
3885,1
3886,1
3887,1
3888,2
3889,2
3890,1
3890,1
3891,1
3892,2
3893,1
3894,1
3895,1
3896,1
3897,1
3898,1
3899,1
3900,1
3901,1
3902,1
3902,1
3903,1
3904,1
3905,1
3906,1
3907,1
3908,1
3909,1
3910,1
3911,1
3912,1
3913,1
3913,1
3914,2
3915,1
3916,1
3917,1
3918,1
3919,2
3920,1
3921,1
3922,1
3923,1
3924,2
3924,1
3926,1
3927,1
3928,1
3929,1
3930,1
3931,1
3932,1
3933,2
3934,1
3935,1
3936,1
3937,1
3937,2
3938,1
3939,1
3940,1
3941,1
3942,1
3943,1
3944,1
3945,2
3946,2
3947,2
3948,1
3948,1
3949,1
3950,1
3951,1
3952,1
3953,1
3954,1
3955,2
3956,1
3957,1
3958,1
3959,1
3959,1
3960,1
3961,1
3962,1
3963,1
3964,1
3965,1
3966,1
3968,1
3969,1
3970,1
3971,1
3972,1
3972,1
3973,1
3974,1
3975,1
3976,1
3977,1
3978,1
3979,1
3980,1
3981,1
3982,1
3983,2
3983,1
3984,1
3985,1
3986,1
3987,1
3988,1
3989,1
3990,1
3991,1
3992,1
3993,1
3994,1
3995,1
3995,1
3996,1
3997,1
3998,1
3999,1
4000,1
4001,1
4002,1
4003,2
4004,1
4005,1
4006,1
4006,1
4007,1
4008,1
4009,1
4011,2
4012,1
4013,1
4014,2
4015,1
4016,1
4017,1
4018,1
4019,1
4019,2
4020,1
4021,1
4022,1
4023,1
4024,1
4025,1
4026,1
4027,1
4028,1
4029,1
4030,1
4030,1
4031,1
4032,2
4033,1
4034,1
4035,1
4036,1
4037,1
4038,1
4039,1
4040,1
4041,1
4041,1
4042,1
4043,1
4044,1
4045,1
4046,1
4047,1
4048,1
4049,1
4050,1
4051,1
4052,1
4052,1
4054,1
4055,1
4056,1
4057,1
4058,1
4059,1
4060,1
4061,1
4062,2
4063,1
4064,1
4065,1
4065,1
4066,1
4067,1
4068,1
4069,1
4070,1
4071,1
4072,1
4073,1
4074,1
4075,2
4076,2
4076,1
4077,1
4078,1
4079,1
4080,1
4081,1
4082,1
4083,1
4084,1
4085,2
4086,1
4087,1
4088,2
4088,1
4089,1
4090,1
4091,2
4092,2
4093,1
4094,1
4096,1
4097,2
4098,2
4099,1
4100,1
4100,1
4101,1
4102,2
4103,1
4104,1
4105,1
4106,1
4107,1
4108,1
4109,1
4110,1
4111,1
4111,1
4112,1
4113,1
4114,1
4115,1
4116,1
4117,1
4118,2
4119,1
4120,1
4121,1
4122,2
4123,1
4123,1
4124,1
4125,1
4126,1
4127,1
4128,1
4129,1
4130,1
4131,1
4132,2
4133,1
4134,1
4134,1
4135,1
4136,1
4137,1
4139,1
4140,1
4141,1
4142,1
4143,1
4144,1
4145,2
4146,1
4146,2
4147,1
4148,1
4149,1
4150,1
4151,1
4152,1
4153,1
4154,2
4155,1
4156,2
4157,1
4157,1
4158,1
4159,1
4160,1
4161,2
4162,1
4163,1
4164,1
4165,1
4166,1
4167,1
4168,1
4169,1
4169,1
4170,1
4171,1
4172,2
4173,1
4174,1
4175,1
4176,1
4177,1
4178,1
4179,1
4180,1
4180,1
4182,1
4183,1
4184,1
4185,1
4186,1
4187,1
4188,1
4189,1
4190,1
4191,1
4192,1
4192,1
4193,1
4194,1
4195,1
4196,1
4197,1
4198,1
4199,1
4200,1
4201,1
4202,1
4203,1
4204,2
4204,1
4205,1
4206,1
4207,1
4208,1
4209,1
4210,1
4211,1
4212,1
4213,1
4214,1
4215,2
4215,1
4216,1
4217,1
4218,1
4219,1
4220,1
4221,1
4222,1
4224,1
4225,1
4226,1
4227,1
4228,2
4228,1
4229,1
4230,1
4231,1
4232,1
4233,1
4234,1
4235,2
4236,1
4237,1
4238,2
4239,1
4239,1
4240,1
4241,1
4242,1
4243,1
4244,1
4245,1
4246,1
4247,1
4248,1
4249,1
4250,1
4250,1
4251,1
4252,1
4253,1
4254,1
4255,1
4256,1
4257,1
4258,1
4259,1
4260,1
4261,2
4262,1
4262,1
4263,1
4264,1
4265,1
4267,1
4268,1
4269,1
4270,1
4271,1
4272,2
4273,1
4274,1
4274,2
4275,1
4276,1
4277,1
4278,1
4279,1
4280,1
4281,1
4282,1
4283,1
4284,1
4285,1
4286,1
4286,1
4287,1
4288,1
4289,1
4290,1
4291,1
4292,1
4293,1
4294,1
4295,1
4296,1
4297,1
4297,2
4298,1
4299,1
4300,1
4301,1
4302,1
4303,1
4304,1
4305,1
4306,1
4307,1
4308,1
4310,1
4310,1
4311,1
4312,1
4313,1
4314,2
4315,1
4316,2
4317,1
4318,1
4319,1
4320,1
4321,1
4321,1
4322,1
4323,1
4324,1
4325,1
4326,1
4327,1
4328,2
4329,1
4330,1
4331,1
4332,1
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,1
4339,1
4340,1
4341,1
4342,1
4343,1
4344,1
4344,1
4345,1
4346,1
4347,1
4348,1
4349,1
4350,2
4352,1
4353,1
4354,1
4355,1
4356,2
4356,1
4357,2
4358,1
4359,1
4360,1
4361,1
4362,1
4363,1
4364,1
4365,1
4366,1
4367,1
4367,1
4368,1
4369,1
4370,1
4371,1
4372,1
4373,2
4374,1
4375,1
4376,1
4377,1
4378,1
4379,1
4379,1
4380,1
4381,1
4382,1
4383,1
4384,1
4385,1
4386,1
4387,1
4388,1
4389,1
4390,1
4390,1
4391,1
4392,1
4393,1
4395,1
4396,1
4397,1
4398,1
4399,1
4400,1
4401,1
4402,1
4403,2
4403,1
4404,1
4405,1
4406,1
4407,1
4408,1
4409,1
4410,1
4411,1
4412,1
4413,1
4414,1
4414,1
4415,1
4416,1
4417,1
4418,1
4419,1
4420,1
4421,1
4422,1
4423,1
4424,2
4425,1
4425,1
4426,1
4427,1
4428,2
4429,1
4430,1
4431,2
4432,1
4433,1
4434,1
4435,1
4436,1
4438,1
4438,1
4439,1
4440,1
4441,2
4442,1
4443,1
4444,2
4445,1
4446,1
4447,1
4448,2
4449,1
4449,1
4450,1
4451,1
4452,2
4453,1
4454,1
4455,1
4456,1
4457,1
4458,1
4459,1
4460,1
4460,1
4461,1
4462,2
4463,1
4464,1
4465,1
4466,1
4467,2
4468,1
4469,1
4470,1
4471,1
4472,1
4472,1
4473,1
4474,1
4475,1
4476,2
4477,2
4478,1
4480,1
4481,1
4482,1
4483,2
4484,1
4484,1
4485,1
4486,1
4487,2
4488,1
4489,2
4490,1
4491,2
4492,1
4493,1
4494,1
4495,1
4495,1
4496,1
4497,2
4498,1
4499,1
4500,1
4501,1
4502,1
4503,1
4504,1
4505,1
4506,2
4507,2
4507,1
4508,1
4509,1
4510,1
4511,1
4512,1
4513,1
4514,2
4515,1
4516,1
4517,1
4518,1
4518,1
4519,1
4520,1
4521,1
4523,1
4524,1
4525,1
4526,1
4527,2
4528,2
4529,2
4530,1
4530,1
4531,1
4532,2
4533,1
4534,1
4535,1
4536,1
4537,1
4538,1
4539,1
4540,1
4541,2
4542,1
4542,1
4543,1
4544,1
4545,2
4546,1
4547,1
4548,1
4549,1
4550,1
4551,1
4552,1
4553,1
4553,1
4554,1
4555,1
4556,1
4557,1
4558,1
4559,1
4560,2
4561,1
4562,1
4563,2
4564,2
4566,1
4566,1
4567,1
4568,1
4569,1
4570,1
4571,1
4572,1
4573,1
4574,1
4575,1
4576,1
4577,1
4577,1
4578,1
4579,1
4580,1
4581,1
4582,1
4583,1
4584,1
4585,1
4586,1
4587,2
4588,1
4588,1
4589,2
4590,1
4591,1
4592,1
4593,1
4594,1
4595,2
4596,1
4597,1
4598,2
4599,1
4600,1
4600,2
4601,2
4602,1
4603,1
4604,1
4605,1
4606,1
4608,2
4609,1
4610,2
4611,1
4612,1
4612,1
4613,1
4614,1
4615,1
4616,1
4617,1
4618,2
4619,2
4620,1
4621,1
4622,1
4623,1
4623,1
4624,1
4625,1
4626,1
4627,2
4628,1
4629,1
4630,1
4631,1
4632,2
4633,1
4634,1
4635,1
4635,1
4636,1
4637,1
4638,1
4639,1
4640,2
4641,2
4642,1
4643,1
4644,1
4645,2
4646,1
4646,2
4647,1
4648,1
4649,1
4651,1
4652,1
4653,1
4654,2
4655,2
4656,1
4657,1
4658,1
4659,1
4659,2
4660,1
4661,1
4662,1
4663,2
4664,2
4665,1
4666,2
4667,1
4668,2
4669,1
4670,1
4670,1
4671,1
4672,1
4673,1
4674,1
4675,1
4676,2
4677,1
4678,1
4679,1
4680,1
4681,1
4681,2
4682,1
4683,1
4684,1
4685,1
4686,1
4687,1
4688,2
4689,1
4690,1
4691,2
4692,1
4692,1
4694,1
4695,1
4696,1
4697,1
4698,1
4699,1
4700,1
4701,1
4702,1
4703,1
4704,1
4705,2
4705,1
4706,2
4707,1
4708,1
4709,1
4710,1
4711,1
4712,1
4713,2
4714,1
4715,1
4716,2
4717,1
4717,1
4718,2
4719,1
4720,1
4721,1
4722,1
4723,1
4724,1
4725,1
4726,1
4727,1
4728,1
4728,1
4729,1
4730,1
4731,1
4732,1
4733,1
4734,1
4736,1
4737,1
4738,1
4739,1
4740,1
4741,1
4741,2
4742,1
4743,1
4744,2
4745,1
4746,1
4747,1
4748,2
4749,1
4750,1
4751,1
4752,1
4753,1
4753,2
4754,2
4755,1
4756,1
4757,1
4758,1
4759,1
4760,1
4761,2
4762,1
4763,1
4764,1
4765,1
4765,1
4766,1
4767,2
4768,1
4769,1
4770,1
4771,1
4772,1
4773,1
4774,1
4775,1
4776,1
4777,1
4777,1
4779,1
4780,1
4781,1
4782,1
4783,1
4784,1
4785,1
4786,1
4787,1
4788,1
4789,1
4790,1
4790,1
4791,1
4792,1
4793,1
4794,2
4795,1
4796,1
4797,1
4798,1
4799,1
4800,1
4801,1
4801,1
4802,1
4803,1
4804,1
4805,2
4806,1
4807,1
4808,1
4809,1
4810,1
4811,1
4812,1
4813,1
4813,1
4814,1
4815,1
4816,1
4817,1
4818,1
4819,1
4820,1
4822,1
4823,1
4824,1
4825,1
4825,1
4826,1
4827,1
4828,1
4829,1
4830,1
4831,1
4832,1
4833,1
4834,1
4835,1
4836,1
4836,1
4837,1
4838,1
4839,1
4840,1
4841,2
4842,1
4843,1
4844,1
4845,1
4846,1
4847,2
4848,1
4848,2
4849,1
4850,1
4851,1
4852,1
4853,1
4854,1
4855,1
4856,1
4857,2
4858,1
4859,1
4859,1
4860,1
4861,2
4862,1
4864,1
4865,1
4866,1
4867,2
4868,1
4869,1
4870,2
4871,1
4872,1
4872,1
4873,2
4874,1
4875,1
4876,2
4877,1
4878,1
4879,1
4880,1
4881,2
4882,1
4883,1
4883,2
4884,1
4885,2
4886,1
4887,1
4888,2
4889,1
4890,1
4891,1
4892,1
4893,1
4894,2
4894,1
4895,1
4896,1
4897,1
4898,1
4899,1
4900,1
4901,1
4902,1
4903,1
4904,1
4905,1
4907,1
4907,1
4908,2
4909,1
4910,1
4911,1
4912,1
4913,1
4914,1
4915,1
4916,1
4917,1
4918,1
4918,1
4919,1
4920,1
4921,1
4922,1
4923,1
4924,1
4925,1
4926,1
4927,2
4928,1
4929,1
4929,1
4930,1
4931,1
4932,1
4933,1
4934,1
4935,1
4936,1
4937,1
4938,1
4939,1
4940,1
4940,1
4941,1
4942,1
4943,1
4944,1
4945,1
4946,1
4947,1
4948,1
4950,1
4951,2
4952,1
4953,1
4953,1
4954,1
4955,1
4956,1
4957,1
4958,1
4959,1
4960,2
4961,1
4962,2
4963,1
4964,1
4964,1
4965,1
4966,1
4967,1
4968,1
4969,1
4970,1
4971,1
4972,1
4973,1
4974,1
4975,1
4976,2
4976,1
4977,1
4978,1
4979,1
4980,1
4981,1
4982,2
4983,1
4984,1
4985,2
4986,1
4987,1
4987,1
4988,1
4989,1
4990,1
4992,1
4993,1
4994,1
4995,1
4996,1
4997,1
4998,1
4999,2
4999,1
5000,1
5001,1
5002,1
5003,1
5004,1
5005,2
5006,1
5007,1
5008,1
5009,1
5010,1
5011,1
5011,1
5012,1
5013,1
5014,2
5015,2
5016,1
5017,1
5018,1
5019,1
5020,1
5021,2
5022,1
5023,1
5023,2
5024,1
5025,1
5026,1
5027,1
5028,1
5029,1
5030,1
5031,2
5032,1
5033,2
5035,1
5036,2
5036,1
5037,1
5038,1
5039,1
5040,1
5041,1
5042,1
5043,2
5044,1
5045,1
5046,1
5047,1
5047,1
5048,1
5049,1
5050,1
5051,1
5052,2
5053,2
5054,1
5055,1
5056,2
5057,2
5058,1
5059,1
5059,1
5060,2
5061,1
5062,1
5063,1
5064,1
5065,1
5066,1
5067,1
5068,1
5069,1
5070,1
5070,1
5071,1
5072,1
5073,1
5074,1
5075,1
5076,2
5078,1
5079,1
5080,1
5081,2
5082,1
5083,1
5083,1
5084,1
5085,2
5086,1
5087,1
5088,1
5089,1
5090,1
5091,1
5092,1
5093,1
5094,1
5095,1
5095,1
5096,1
5097,1
5098,1
5099,1
5100,1
5101,1
5102,1
5103,1
5104,2
5105,1
5106,1
5107,1
5107,1
5108,1
5109,2
5110,1
5111,1
5112,1
5113,1
5114,1
5115,1
5116,1
5117,1
5118,2
5120,1
5120,1
5121,1
5122,1
5123,1
5124,1
5125,1
5126,1
5127,1
5128,1
5129,1
5130,1
5131,1
5131,1
5132,1
5133,1
5134,1
5135,1
5136,1
5137,1
5138,1
5139,1
5140,1
5141,1
5142,1
5143,1
5143,1
5144,1
5145,1
5146,1
5147,1
5148,1
5149,1
5150,1
5151,2
5152,1
5153,1
5154,1
5154,1
5155,1
5156,2
5157,1
5158,1
5159,1
5160,1
5161,1
5163,1
5164,1
5165,1
5166,1
5166,1
5167,1
5168,1
5169,1
5170,1
5171,1
5172,2
5173,1
5174,2
5175,1
5176,1
5177,1
5177,1
5178,1
5179,2
5180,1
5181,1
5182,1
5183,1
5184,1
5185,1
5186,2
5187,1
5188,2
5189,1
5189,2
5190,1
5191,1
5192,1
5193,1
5194,1
5195,1
5196,1
5197,2
5198,2
5199,1
5200,1
5200,2
5201,2
5202,1
5203,1
5204,1
5206,2
5207,1
5208,1
5209,1
5210,1
5211,2
5212,1
5213,1
5213,1
5214,1
5215,2
5216,1
5217,1
5218,1
5219,1
5220,1
5221,1
5222,1
5223,1
5224,1
5224,1
5225,1
5226,1
5227,1
5228,1
5229,1
5230,1
5231,1
5232,1
5233,2
5234,1
5235,1
5236,1
5236,2
5237,1
5238,1
5239,1
5240,1
5241,1
5242,1
5243,1
5244,1
5245,1
5246,1
5248,1
5248,1
5249,1
5250,1
5251,1
5252,1
5253,1
5254,1
5255,1
5256,1
5257,1
5258,1
5259,1
5259,1
5260,1
5261,1
5262,1
5263,1
5264,1
5265,1
5266,2
5267,1
5268,1
5269,1
5270,2
5270,2
5271,1
5272,1
5273,1
5274,1
5275,1
5276,2
5277,1
5278,1
5279,1
5280,1
5281,1
5281,1
5282,1
5283,1
5284,1
5285,1
5286,1
5287,1
5288,1
5289,2
5291,2
5292,1
5293,1
5294,1
5294,1
5295,1
5296,1
5297,1
5298,1
5299,1
5300,1
5301,1
5302,1
5303,1
5304,1
5305,1
5305,1
5306,1
5307,1
5308,1
5309,1
5310,1
5311,1
5312,2
5313,1
5314,2
5315,1
5316,2
5316,1
5317,1
5318,1
5319,1
5320,1
5321,1
5322,1
5323,1
5324,1
5325,1
5326,1
5327,1
5327,2
5328,1
5329,2
5330,1
5331,1
5332,2
5334,1
5335,2
5336,1
5337,1
5338,1
5339,1
5340,1
5340,1
5341,1
5342,1
5343,1
5344,1
5345,2
5346,1
5347,1
5348,1
5349,1
5350,1
5351,1
5351,2
5352,1
5353,2
5354,1
5355,2
5356,1
5357,1
5358,2
5359,1
5360,1
5361,1
5362,1
5362,1
5363,1
5364,1
5365,1
5366,1
5367,2
5368,1
5369,1
5370,1
5371,1
5372,2
5373,1
5373,2
5374,1
5376,1
5377,1
5378,1
5379,1
5380,1
5381,1
5382,1
5383,1
5384,1
5385,1
5386,1
5386,1
5387,2
5388,1
5389,1
5390,1
5391,1
5392,1
5393,1
5394,1
5395,2
5396,1
5397,2
5397,1
5398,1
5399,1
5400,1
5401,1
5402,1
5403,1
5404,1
5405,1
5406,1
5407,2
5408,1
5408,1
5409,1
5410,1
5411,1
5412,2
5413,2
5414,1
5415,1
5416,1
5417,1
5419,1
5420,1
5421,1
5421,1
5422,1
5423,1
5424,1
5425,1
5426,1
